epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
15,2020-04-10,36,BA,,29,state,616,4.14172,48,19,0,0.0308,14873064,False,False
15,2020-04-10,26,CE,,23,state,1558,17.06074,113,67,10,0.043,9132078,False,False
15,2020-04-10,35,DF,,53,state,556,18.43949,29,14,1,0.0252,3015268,False,False
15,2020-04-10,37,ES,,32,state,349,8.68451,49,8,1,0.0229,4018650,False,False
15,2020-04-10,30,GO,,52,state,191,2.72144,12,8,1,0.0419,7018354,False,False
15,2020-04-10,22,MA,,21,state,344,4.86207,51,21,5,0.061,7075181,False,False
15,2020-04-10,34,MG,,31,state,698,3.29731,43,17,2,0.0244,21168791,False,False
15,2020-04-10,28,MS,,50,state,97,3.49048,8,2,0,0.0206,2778986,False,False
15,2020-04-10,22,MT,,51,state,112,3.21427,4,2,0,0.0179,3484466,False,False
15,2020-04-10,24,PA,,15,state,217,2.52242,48,9,2,0.0415,8602865,False,False
15,2020-04-10,30,PB,,25,state,85,2.11541,6,11,0,0.1294,4018127,False,False
15,2020-04-10,30,PE,,26,state,684,7.157,129,65,9,0.095,9557071,False,False
15,2020-04-10,23,PI,,22,state,41,1.25259,1,7,0,0.1707,3273227,False,False
15,2020-04-10,30,PR,,41,state,655,5.72855,34,26,2,0.0397,11433957,False,False
15,2020-04-10,37,RJ,,33,state,2464,14.27169,248,147,25,0.0597,17264943,False,False
15,2020-04-10,30,RN,,24,state,263,7.4996,2,11,0,0.0418,3506853,False,False
15,2020-04-10,22,RO,,11,state,32,1.80056,4,2,0,0.0625,1777225,False,False
15,2020-04-10,21,RR,,14,state,75,12.38112,12,3,1,0.04,605761,False,False
15,2020-04-10,32,RS,,43,state,640,5.62527,4,15,1,0.0234,11377239,False,False
15,2020-04-10,30,SC,,42,state,717,10.00727,24,18,0,0.0251,7164788,False,False
15,2020-04-10,28,SE,,28,state,42,1.82712,2,4,0,0.0952,2298696,False,False
15,2020-04-10,46,SP,,35,state,8216,17.89236,736,540,44,0.0657,45919049,False,False
15,2020-04-10,24,TO,,17,state,23,1.4623,0,0,0,0.0,1572866,False,False
15,2020-04-09,24,AC,,12,state,62,7.03,4,2,0,0.0323,881935,False,False
15,2020-04-09,33,AL,,27,state,37,1.10866,0,3,0,0.0811,3337357,False,False
15,2020-04-09,28,AM,,13,state,899,21.69089,95,40,10,0.0445,4144597,False,False
15,2020-04-09,21,AP,,16,state,110,13.0065,3,2,0,0.0182,845731,False,False
15,2020-04-09,35,BA,,29,state,568,3.81898,53,19,1,0.0335,14873064,False,False
15,2020-04-09,25,CE,,23,state,1445,15.82334,51,57,0,0.0394,9132078,False,False
15,2020-04-09,34,DF,,53,state,527,17.47772,18,13,1,0.0247,3015268,False,False
15,2020-04-09,36,ES,,32,state,300,7.46519,27,7,1,0.0233,4018650,False,False
15,2020-04-09,29,GO,,52,state,179,2.55046,20,7,0,0.0391,7018354,False,False
15,2020-04-09,21,MA,,21,state,293,4.14124,21,16,4,0.0546,7075181,False,False
15,2020-04-09,33,MG,,31,state,655,3.09418,41,15,1,0.0229,21168791,False,False
15,2020-04-09,27,MS,,50,state,89,3.20261,4,2,0,0.0225,2778986,False,False
15,2020-04-09,21,MT,,51,state,108,3.09947,18,2,1,0.0185,3484466,False,False
15,2020-04-09,23,PA,,15,state,169,1.96446,4,7,1,0.0414,8602865,False,False
15,2020-04-09,29,PB,,25,state,79,1.96609,24,11,4,0.1392,4018127,False,False
15,2020-04-09,29,PE,,26,state,555,5.80722,154,56,10,0.1009,9557071,False,False
15,2020-04-09,22,PI,,22,state,40,1.22204,2,7,1,0.175,3273227,False,False
15,2020-04-09,29,PR,,41,state,621,5.43119,71,24,7,0.0386,11433957,False,False
15,2020-04-09,36,RJ,,33,state,2216,12.83526,278,122,16,0.0551,17264943,False,False
15,2020-04-09,29,RN,,24,state,261,7.44257,0,11,0,0.0421,3506853,False,True
15,2020-04-09,21,RO,,11,state,28,1.57549,2,2,1,0.0714,1777225,False,False
15,2020-04-09,20,RR,,14,state,63,10.40014,11,2,1,0.0317,605761,False,False
15,2020-04-09,31,RS,,43,state,636,5.59011,55,14,4,0.022,11377239,False,False
15,2020-04-09,29,SC,,42,state,693,9.6723,192,18,1,0.026,7164788,False,False
15,2020-04-09,27,SE,,28,state,40,1.74012,1,4,0,0.1,2298696,False,False
15,2020-04-09,45,SP,,35,state,7480,16.28954,772,496,68,0.0663,45919049,False,False
15,2020-04-09,23,TO,,17,state,23,1.4623,0,0,0,0.0,1572866,False,False
15,2020-04-08,23,AC,,12,state,58,6.57645,8,2,0,0.0345,881935,False,False
15,2020-04-08,32,AL,,27,state,37,1.10866,3,3,1,0.0811,3337357,False,False
15,2020-04-08,27,AM,,13,state,804,19.39875,168,30,7,0.0373,4144597,False,False
15,2020-04-08,20,AP,,16,state,107,12.65178,56,2,0,0.0187,845731,False,False
15,2020-04-08,34,BA,,29,state,515,3.46264,53,18,4,0.035,14873064,False,False
15,2020-04-08,24,CE,,23,state,1394,15.26487,206,57,17,0.0409,9132078,False,False
15,2020-04-08,33,DF,,53,state,509,16.88075,6,12,0,0.0236,3015268,False,False
15,2020-04-08,35,ES,,32,state,273,6.79333,46,6,0,0.022,4018650,False,False
15,2020-04-08,28,GO,,52,state,159,2.26549,26,7,2,0.044,7018354,False,False
15,2020-04-08,20,MA,,21,state,272,3.84442,43,12,1,0.0441,7075181,False,False
15,2020-04-08,32,MG,,31,state,614,2.9005,55,14,3,0.0228,21168791,False,False
15,2020-04-08,26,MS,,50,state,85,3.05867,5,2,0,0.0235,2778986,False,False
15,2020-04-08,20,MT,,51,state,90,2.58289,12,1,0,0.0111,3484466,False,False
15,2020-04-08,22,PA,,15,state,165,1.91797,11,6,1,0.0364,8602865,False,False
15,2020-04-08,28,PB,,25,state,55,1.3688,14,7,3,0.1273,4018127,False,False
15,2020-04-08,28,PE,,26,state,401,4.19585,49,46,12,0.1147,9557071,False,False
15,2020-04-08,21,PI,,22,state,38,1.16093,7,6,1,0.1579,3273227,False,False
15,2020-04-08,28,PR,,41,state,550,4.81023,39,17,2,0.0309,11433957,False,False
15,2020-04-08,35,RJ,,33,state,1938,11.22506,250,106,17,0.0547,17264943,False,False
15,2020-04-08,28,RN,,24,state,261,7.44257,7,11,3,0.0421,3506853,False,False
15,2020-04-08,20,RO,,11,state,26,1.46295,3,1,0,0.0385,1777225,False,False
15,2020-04-08,19,RR,,14,state,52,8.58424,3,1,0,0.0192,605761,False,False
15,2020-04-08,30,RS,,43,state,581,5.10669,26,10,2,0.0172,11377239,False,False
15,2020-04-08,28,SC,,42,state,501,6.99253,44,17,2,0.0339,7164788,False,False
15,2020-04-08,26,SE,,28,state,39,1.69661,3,4,0,0.1026,2298696,False,False
15,2020-04-08,44,SP,,35,state,6708,14.60832,1026,428,57,0.0638,45919049,False,False
15,2020-04-08,22,TO,,17,state,23,1.4623,4,0,0,0.0,1572866,False,False
15,2020-04-07,22,AC,,12,state,50,5.66935,0,2,1,0.04,881935,False,False
15,2020-04-07,31,AL,,27,state,34,1.01877,3,2,0,0.0588,3337357,False,False
15,2020-04-07,26,AM,,13,state,636,15.34528,104,23,4,0.0362,4144597,False,False
15,2020-04-07,19,AP,,16,state,51,6.03029,12,2,0,0.0392,845731,False,False
15,2020-04-07,33,BA,,29,state,462,3.10629,25,14,4,0.0303,14873064,False,False
15,2020-04-07,23,CE,,23,state,1188,13.00909,143,40,5,0.0337,9132078,False,False
15,2020-04-07,32,DF,,53,state,503,16.68177,18,12,2,0.0239,3015268,False,False
15,2020-04-07,34,ES,,32,state,227,5.64866,18,6,0,0.0264,4018650,False,False
15,2020-04-07,27,GO,,52,state,133,1.89503,14,5,0,0.0376,7018354,False,False
15,2020-04-07,19,MA,,21,state,229,3.23667,58,11,7,0.048,7075181,False,False
15,2020-04-07,31,MG,,31,state,559,2.64068,34,11,2,0.0197,21168791,False,False
15,2020-04-07,25,MS,,50,state,80,2.87875,14,2,1,0.025,2778986,False,False
15,2020-04-07,19,MT,,51,state,78,2.23851,2,1,0,0.0128,3484466,False,False
15,2020-04-07,21,PA,,15,state,154,1.7901,31,5,0,0.0325,8602865,False,False
15,2020-04-07,27,PB,,25,state,41,1.02038,5,4,0,0.0976,4018127,False,False
15,2020-04-07,27,PE,,26,state,352,3.68314,129,34,4,0.0966,9557071,False,False
15,2020-04-07,20,PI,,22,state,31,0.94708,5,5,1,0.1613,3273227,False,False
15,2020-04-07,27,PR,,41,state,511,4.46914,45,15,1,0.0294,11433957,False,False
15,2020-04-07,34,RJ,,33,state,1688,9.77704,227,89,18,0.0527,17264943,False,False
15,2020-04-07,27,RN,,24,state,254,7.24296,8,8,1,0.0315,3506853,False,False
15,2020-04-07,19,RO,,11,state,23,1.29415,5,1,0,0.0435,1777225,False,False
15,2020-04-07,18,RR,,14,state,49,8.089,7,1,0,0.0204,605761,False,False
15,2020-04-07,29,RS,,43,state,555,4.87816,54,8,0,0.0144,11377239,False,False
15,2020-04-07,27,SC,,42,state,457,6.37842,40,15,4,0.0328,7164788,False,False
15,2020-04-07,25,SE,,28,state,36,1.56611,4,4,0,0.1111,2298696,False,False
15,2020-04-07,43,SP,,35,state,5682,12.37395,816,371,67,0.0653,45919049,False,False
15,2020-04-07,21,TO,,17,state,19,1.20799,0,0,0,0.0,1572866,False,False
15,2020-04-06,21,AC,,12,state,50,5.66935,2,1,1,0.02,881935,False,False
15,2020-04-06,30,AL,,27,state,31,0.92888,3,2,0,0.0645,3337357,False,False
15,2020-04-06,25,AM,,13,state,532,12.83599,115,19,4,0.0357,4144597,False,False
15,2020-04-06,18,AP,,16,state,39,4.6114,7,2,1,0.0513,845731,False,False
15,2020-04-06,32,BA,,29,state,437,2.9382,36,10,1,0.0229,14873064,False,False
15,2020-04-06,22,CE,,23,state,1045,11.44318,85,35,0,0.0335,9132078,False,False
15,2020-04-06,31,DF,,53,state,485,16.08481,17,10,3,0.0206,3015268,False,False
15,2020-04-06,33,ES,,32,state,209,5.20075,15,6,0,0.0287,4018650,False,False
15,2020-04-06,26,GO,,52,state,119,1.69555,4,5,2,0.042,7018354,False,False
15,2020-04-06,18,MA,,21,state,171,2.4169,39,4,2,0.0234,7075181,False,False
15,2020-04-06,30,MG,,31,state,525,2.48007,27,9,3,0.0171,21168791,False,False
15,2020-04-06,24,MS,,50,state,66,2.37497,1,1,0,0.0152,2778986,False,False
15,2020-04-06,18,MT,,51,state,76,2.18111,16,1,0,0.0132,3484466,False,False
15,2020-04-06,20,PA,,15,state,123,1.42976,37,5,4,0.0407,8602865,False,False
15,2020-04-06,26,PB,,25,state,36,0.89594,1,4,0,0.1111,4018127,False,False
15,2020-04-06,26,PE,,26,state,223,2.33335,22,30,9,0.1345,9557071,False,False
15,2020-04-06,19,PI,,22,state,26,0.79432,2,4,0,0.1538,3273227,False,False
15,2020-04-06,26,PR,,41,state,466,4.07558,21,14,4,0.03,11433957,False,False
15,2020-04-06,33,RJ,,33,state,1461,8.46223,67,71,7,0.0486,17264943,False,False
15,2020-04-06,26,RN,,24,state,246,7.01484,0,7,0,0.0285,3506853,False,True
15,2020-04-06,18,RO,,11,state,18,1.01281,4,1,0,0.0556,1777225,False,False
15,2020-04-06,17,RR,,14,state,42,6.93343,0,1,0,0.0238,605761,False,False
15,2020-04-06,28,RS,,43,state,501,4.40353,33,8,1,0.016,11377239,False,False
15,2020-04-06,26,SC,,42,state,417,5.82013,38,11,1,0.0264,7164788,False,False
15,2020-04-06,24,SE,,28,state,32,1.39209,0,4,1,0.125,2298696,False,False
15,2020-04-06,42,SP,,35,state,4866,10.59691,246,304,29,0.0625,45919049,False,False
15,2020-04-06,20,TO,,17,state,19,1.20799,2,0,0,0.0,1572866,False,False
15,2020-04-05,20,AC,,12,state,48,5.44258,2,0,0,0.0,881935,False,False
15,2020-04-05,29,AL,,27,state,28,0.83899,5,2,0,0.0714,3337357,False,False
15,2020-04-05,24,AM,,13,state,417,10.06129,106,15,3,0.036,4144597,False,False
15,2020-04-05,17,AP,,16,state,32,3.78371,3,1,0,0.0312,845731,False,False
15,2020-04-05,31,BA,,29,state,401,2.69615,65,9,2,0.0224,14873064,False,False
15,2020-04-05,21,CE,,23,state,960,10.51239,215,35,12,0.0365,9132078,False,False
15,2020-04-05,30,DF,,53,state,468,15.52101,12,7,0,0.015,3015268,False,False
15,2020-04-05,32,ES,,32,state,194,4.82749,28,6,0,0.0309,4018650,False,False
15,2020-04-05,25,GO,,52,state,115,1.63856,12,3,1,0.0261,7018354,False,False
15,2020-04-05,17,MA,,21,state,132,1.86568,37,2,0,0.0152,7075181,False,False
15,2020-04-05,29,MG,,31,state,498,2.35252,68,6,0,0.012,21168791,False,False
15,2020-04-05,23,MS,,50,state,65,2.33898,3,1,0,0.0154,2778986,False,False
15,2020-04-05,17,MT,,51,state,60,1.72193,0,1,0,0.0167,3484466,False,False
15,2020-04-05,19,PA,,15,state,86,0.99967,4,1,0,0.0116,8602865,False,False
15,2020-04-05,25,PB,,25,state,35,0.87105,1,4,1,0.1143,4018127,False,False
15,2020-04-05,25,PE,,26,state,201,2.10315,25,21,7,0.1045,9557071,False,False
15,2020-04-05,18,PI,,22,state,24,0.73322,0,4,0,0.1667,3273227,False,False
15,2020-04-05,25,PR,,41,state,445,3.89192,44,10,3,0.0225,11433957,False,False
15,2020-04-05,32,RJ,,33,state,1394,8.07417,148,64,6,0.0459,17264943,False,False
15,2020-04-05,25,RN,,24,state,246,7.01484,31,7,1,0.0285,3506853,False,False
15,2020-04-05,17,RO,,11,state,14,0.78774,3,1,0,0.0714,1777225,False,False
15,2020-04-05,16,RR,,14,state,42,6.93343,0,1,0,0.0238,605761,False,False
15,2020-04-05,27,RS,,43,state,468,4.11348,50,7,0,0.015,11377239,False,False
15,2020-04-05,25,SC,,42,state,379,5.28976,23,10,0,0.0264,7164788,False,False
15,2020-04-05,23,SE,,28,state,32,1.39209,0,3,0,0.0938,2298696,False,True
15,2020-04-05,41,SP,,35,state,4620,10.06118,154,275,15,0.0595,45919049,False,False
15,2020-04-05,19,TO,,17,state,17,1.08083,1,0,0,0.0,1572866,False,False
14,2020-04-04,19,AC,,12,state,46,5.2158,0,0,0,0.0,881935,False,False
14,2020-04-04,28,AL,,27,state,23,0.68917,0,2,0,0.087,3337357,False,False
14,2020-04-04,23,AM,,13,state,311,7.50375,51,12,5,0.0386,4144597,False,False
14,2020-04-04,16,AP,,16,state,29,3.42899,10,1,1,0.0345,845731,False,False
14,2020-04-04,30,BA,,29,state,336,2.25912,46,7,1,0.0208,14873064,False,False
14,2020-04-04,20,CE,,23,state,745,8.15806,87,23,1,0.0309,9132078,False,False
14,2020-04-04,29,DF,,53,state,456,15.12303,37,7,1,0.0154,3015268,False,False
14,2020-04-04,31,ES,,32,state,166,4.13074,13,6,1,0.0361,4018650,False,False
14,2020-04-04,24,GO,,52,state,103,1.46758,15,2,0,0.0194,7018354,False,False
14,2020-04-04,16,MA,,21,state,95,1.34272,8,2,1,0.0211,7075181,False,False
14,2020-04-04,28,MG,,31,state,430,2.03129,33,6,0,0.014,21168791,False,False
14,2020-04-04,22,MS,,50,state,62,2.23103,2,1,0,0.0161,2778986,False,False
14,2020-04-04,16,MT,,51,state,60,1.72193,16,1,0,0.0167,3484466,False,False
14,2020-04-04,18,PA,,15,state,82,0.95317,7,1,0,0.0122,8602865,False,False
14,2020-04-04,24,PB,,25,state,34,0.84617,2,3,2,0.0882,4018127,False,False
14,2020-04-04,24,PE,,26,state,176,1.84157,40,14,4,0.0795,9557071,False,False
14,2020-04-04,17,PI,,22,state,24,0.73322,2,4,0,0.1667,3273227,False,False
14,2020-04-04,24,PR,,41,state,401,3.5071,94,7,2,0.0175,11433957,False,False
14,2020-04-04,31,RJ,,33,state,1246,7.21694,172,58,11,0.0465,17264943,False,False
14,2020-04-04,24,RN,,24,state,215,6.13085,39,6,2,0.0279,3506853,False,False
14,2020-04-04,16,RO,,11,state,11,0.61894,1,1,0,0.0909,1777225,False,False
14,2020-04-04,15,RR,,14,state,42,6.93343,5,1,0,0.0238,605761,False,False
14,2020-04-04,26,RS,,43,state,418,3.674,8,7,1,0.0167,11377239,False,False
14,2020-04-04,24,SC,,42,state,356,4.96874,55,10,5,0.0281,7164788,False,False
14,2020-04-04,22,SE,,28,state,32,1.39209,5,3,1,0.0938,2298696,False,False
14,2020-04-04,40,SP,,35,state,4466,9.72581,418,260,41,0.0582,45919049,False,False
14,2020-04-04,18,TO,,17,state,16,1.01725,3,0,0,0.0,1572866,False,False
14,2020-04-03,18,AC,,12,state,46,5.2158,1,0,0,0.0,881935,False,False
14,2020-04-03,27,AL,,27,state,23,0.68917,5,2,1,0.087,3337357,False,False
14,2020-04-03,22,AM,,13,state,260,6.27323,31,7,4,0.0269,4144597,False,False
14,2020-04-03,15,AP,,16,state,19,2.24658,7,0,0,0.0,845731,False,False
14,2020-04-03,29,BA,,29,state,290,1.94983,23,6,3,0.0207,14873064,False,False
14,2020-04-03,19,CE,,23,state,658,7.20537,95,22,1,0.0334,9132078,False,False
14,2020-04-03,28,DF,,53,state,419,13.89595,19,6,1,0.0143,3015268,False,False
14,2020-04-03,30,ES,,32,state,153,3.80725,14,5,3,0.0327,4018650,False,False
14,2020-04-03,23,GO,,52,state,88,1.25386,15,2,1,0.0227,7018354,False,False
14,2020-04-03,15,MA,,21,state,87,1.22965,7,1,0,0.0115,7075181,False,False
14,2020-04-03,27,MG,,31,state,397,1.8754,27,6,2,0.0151,21168791,False,False
14,2020-04-03,21,MS,,50,state,60,2.15906,7,1,0,0.0167,2778986,False,False
14,2020-04-03,15,MT,,51,state,44,1.26275,3,1,1,0.0227,3484466,False,False
14,2020-04-03,17,PA,,15,state,75,0.8718,26,1,0,0.0133,8602865,False,False
14,2020-04-03,23,PB,,25,state,32,0.79639,3,1,0,0.0312,4018127,False,False
14,2020-04-03,23,PE,,26,state,136,1.42303,30,10,1,0.0735,9557071,False,False
14,2020-04-03,16,PI,,22,state,22,0.67212,3,4,0,0.1818,3273227,False,False
14,2020-04-03,23,PR,,41,state,307,2.68498,49,5,1,0.0163,11433957,False,False
14,2020-04-03,30,RJ,,33,state,1074,6.2207,82,47,6,0.0438,17264943,False,False
14,2020-04-03,23,RN,,24,state,176,5.01874,70,4,2,0.0227,3506853,False,False
14,2020-04-03,15,RO,,11,state,10,0.56267,0,1,0,0.1,1777225,False,False
14,2020-04-03,14,RR,,14,state,37,6.10802,7,1,1,0.027,605761,False,False
14,2020-04-03,25,RS,,43,state,410,3.60369,24,6,1,0.0146,11377239,False,False
14,2020-04-03,23,SC,,42,state,301,4.2011,20,5,0,0.0166,7164788,False,False
14,2020-04-03,21,SE,,28,state,27,1.17458,3,2,0,0.0741,2298696,False,False
14,2020-04-03,39,SP,,35,state,4048,8.81551,542,219,31,0.0541,45919049,False,False
14,2020-04-03,17,TO,,17,state,13,0.82652,1,0,0,0.0,1572866,False,False
14,2020-04-02,17,AC,,12,state,45,5.10242,2,0,0,0.0,881935,False,False
14,2020-04-02,26,AL,,27,state,18,0.53935,0,1,0,0.0556,3337357,False,False
14,2020-04-02,21,AM,,13,state,229,5.52527,29,3,0,0.0131,4144597,False,False
14,2020-04-02,14,AP,,16,state,12,1.41889,1,0,0,0.0,845731,False,False
14,2020-04-02,28,BA,,29,state,267,1.79519,21,3,1,0.0112,14873064,False,False
14,2020-04-02,18,CE,,23,state,563,6.16508,118,21,12,0.0373,9132078,False,False
14,2020-04-02,27,DF,,53,state,400,13.26582,30,5,1,0.0125,3015268,False,False
14,2020-04-02,29,ES,,32,state,139,3.45887,19,2,2,0.0144,4018650,False,False
14,2020-04-02,22,GO,,52,state,73,1.04013,0,1,0,0.0137,7018354,False,False
14,2020-04-02,14,MA,,21,state,80,1.13071,10,1,0,0.0125,7075181,False,False
14,2020-04-02,26,MG,,31,state,370,1.74786,56,4,1,0.0108,21168791,False,False
14,2020-04-02,20,MS,,50,state,53,1.90717,2,1,0,0.0189,2778986,False,False
14,2020-04-02,14,MT,,51,state,41,1.17665,13,0,0,0.0,3484466,False,False
14,2020-04-02,16,PA,,15,state,49,0.56958,8,1,0,0.0204,8602865,False,False
14,2020-04-02,22,PB,,25,state,29,0.72173,8,1,0,0.0345,4018127,False,False
14,2020-04-02,22,PE,,26,state,106,1.10913,11,9,1,0.0849,9557071,False,False
14,2020-04-02,15,PI,,22,state,19,0.58047,0,4,0,0.2105,3273227,False,False
14,2020-04-02,22,PR,,41,state,258,2.25644,29,4,1,0.0155,11433957,False,False
14,2020-04-02,29,RJ,,33,state,992,5.74575,160,41,13,0.0413,17264943,False,False
14,2020-04-02,22,RN,,24,state,106,3.02265,14,2,0,0.0189,3506853,False,False
14,2020-04-02,14,RO,,11,state,10,0.56267,1,1,0,0.1,1777225,False,False
14,2020-04-02,13,RR,,14,state,30,4.95245,4,0,0,0.0,605761,False,False
14,2020-04-02,24,RS,,43,state,386,3.39274,70,5,0,0.013,11377239,False,False
14,2020-04-02,22,SC,,42,state,281,3.92196,34,5,3,0.0178,7164788,False,False
14,2020-04-02,20,SE,,28,state,24,1.04407,2,2,2,0.0833,2298696,False,False
14,2020-04-02,38,SP,,35,state,3506,7.63518,525,188,24,0.0536,45919049,False,False
14,2020-04-02,16,TO,,17,state,12,0.76294,0,0,0,0.0,1572866,False,False
14,2020-04-01,16,AC,,12,state,43,4.87564,1,0,0,0.0,881935,False,False
14,2020-04-01,25,AL,,27,state,18,0.53935,0,1,0,0.0556,3337357,False,False
14,2020-04-01,20,AM,,13,state,200,4.82556,25,3,0,0.015,4144597,False,False
14,2020-04-01,13,AP,,16,state,11,1.30065,1,0,0,0.0,845731,False,False
14,2020-04-01,27,BA,,29,state,246,1.654,29,2,0,0.0081,14873064,False,False
14,2020-04-01,17,CE,,23,state,445,4.87293,44,9,2,0.0202,9132078,False,False
14,2020-04-01,26,DF,,53,state,370,12.27088,37,4,1,0.0108,3015268,False,False
14,2020-04-01,28,ES,,32,state,120,2.98608,23,0,0,0.0,4018650,False,False
14,2020-04-01,21,GO,,52,state,73,1.04013,8,1,0,0.0137,7018354,False,False
14,2020-04-01,13,MA,,21,state,70,0.98937,19,1,0,0.0143,7075181,False,False
14,2020-04-01,25,MG,,31,state,314,1.48332,39,3,1,0.0096,21168791,False,False
14,2020-04-01,19,MS,,50,state,51,1.8352,3,1,0,0.0196,2778986,False,False
14,2020-04-01,13,MT,,51,state,28,0.80357,3,0,0,0.0,3484466,False,False
14,2020-04-01,15,PA,,15,state,41,0.47659,7,1,1,0.0244,8602865,False,False
14,2020-04-01,21,PB,,25,state,21,0.52263,3,1,0,0.0476,4018127,False,False
14,2020-04-01,21,PE,,26,state,95,0.99403,8,8,2,0.0842,9557071,False,False
14,2020-04-01,14,PI,,22,state,19,0.58047,1,4,0,0.2105,3273227,False,False
14,2020-04-01,21,PR,,41,state,229,2.00281,44,3,0,0.0131,11433957,False,False
14,2020-04-01,28,RJ,,33,state,832,4.81901,124,28,5,0.0337,17264943,False,False
14,2020-04-01,21,RN,,24,state,92,2.62343,10,2,1,0.0217,3506853,False,False
14,2020-04-01,13,RO,,11,state,9,0.50641,0,1,0,0.1111,1777225,False,False
14,2020-04-01,12,RR,,14,state,26,4.29212,10,0,0,0.0,605761,False,False
14,2020-04-01,23,RS,,43,state,316,2.77748,11,5,1,0.0158,11377239,False,False
14,2020-04-01,21,SC,,42,state,247,3.44742,12,2,0,0.0081,7164788,False,False
14,2020-04-01,19,SE,,28,state,22,0.95706,3,0,0,0.0,2298696,False,False
14,2020-04-01,37,SP,,35,state,2981,6.49186,642,164,28,0.055,45919049,False,False
14,2020-04-01,15,TO,,17,state,12,0.76294,0,0,0,0.0,1572866,False,False
14,2020-03-31,15,AC,,12,state,42,4.76226,1,0,0,0.0,881935,False,False
14,2020-03-31,24,AL,,27,state,18,0.53935,1,1,1,0.0556,3337357,False,False
14,2020-03-31,19,AM,,13,state,175,4.22236,24,3,1,0.0171,4144597,False,False
14,2020-03-31,12,AP,,16,state,10,1.18241,2,0,0,0.0,845731,False,False
14,2020-03-31,26,BA,,29,state,217,1.45901,41,2,0,0.0092,14873064,False,False
14,2020-03-31,16,CE,,23,state,401,4.39111,19,7,2,0.0175,9132078,False,False
14,2020-03-31,25,DF,,53,state,333,11.04379,21,3,1,0.009,3015268,False,False
14,2020-03-31,27,ES,,32,state,97,2.41375,12,0,0,0.0,4018650,False,False
14,2020-03-31,20,GO,,52,state,65,0.92614,5,1,0,0.0154,7018354,False,False
14,2020-03-31,12,MA,,21,state,51,0.72083,21,1,0,0.0196,7075181,False,False
14,2020-03-31,24,MG,,31,state,275,1.29908,14,2,1,0.0073,21168791,False,False
14,2020-03-31,18,MS,,50,state,48,1.72725,4,1,1,0.0208,2778986,False,False
14,2020-03-31,12,MT,,51,state,25,0.71747,7,0,0,0.0,3484466,False,False
14,2020-03-31,14,PA,,15,state,34,0.39522,8,0,0,0.0,8602865,False,False
14,2020-03-31,20,PB,,25,state,18,0.44797,1,1,1,0.0556,4018127,False,False
14,2020-03-31,20,PE,,26,state,87,0.91032,10,6,0,0.069,9557071,False,False
14,2020-03-31,13,PI,,22,state,18,0.54992,0,4,0,0.2222,3273227,False,False
14,2020-03-31,20,PR,,41,state,185,1.61799,25,3,0,0.0162,11433957,False,False
14,2020-03-31,27,RJ,,33,state,708,4.1008,51,23,5,0.0325,17264943,False,False
14,2020-03-31,20,RN,,24,state,82,2.33828,5,1,0,0.0122,3506853,False,False
14,2020-03-31,12,RO,,11,state,9,0.50641,1,1,0,0.1111,1777225,False,False
14,2020-03-31,11,RR,,14,state,16,2.64131,0,0,0,0.0,605761,False,False
14,2020-03-31,22,RS,,43,state,305,2.68079,51,4,0,0.0131,11377239,False,False
14,2020-03-31,20,SC,,42,state,235,3.27993,16,2,0,0.0085,7164788,False,False
14,2020-03-31,18,SE,,28,state,19,0.82656,1,0,0,0.0,2298696,False,False
14,2020-03-31,36,SP,,35,state,2339,5.09375,822,136,23,0.0581,45919049,False,False
14,2020-03-31,14,TO,,17,state,12,0.76294,1,0,0,0.0,1572866,False,False
14,2020-03-30,14,AC,,12,state,41,4.64887,7,0,0,0.0,881935,False,False
14,2020-03-30,23,AL,,27,state,17,0.50939,0,0,0,0.0,3337357,False,False
14,2020-03-30,18,AM,,13,state,151,3.6433,11,2,1,0.0132,4144597,False,False
14,2020-03-30,11,AP,,16,state,8,0.94593,0,0,0,0.0,845731,False,False
14,2020-03-30,25,BA,,29,state,176,1.18335,20,2,1,0.0114,14873064,False,False
14,2020-03-30,15,CE,,23,state,382,4.18306,23,5,0,0.0131,9132078,False,False
14,2020-03-30,24,DF,,53,state,312,10.34734,14,2,1,0.0064,3015268,False,False
14,2020-03-30,26,ES,,32,state,85,2.11514,13,0,0,0.0,4018650,False,False
14,2020-03-30,19,GO,,52,state,60,0.8549,4,1,0,0.0167,7018354,False,False
14,2020-03-30,11,MA,,21,state,30,0.42402,9,1,0,0.0333,7075181,False,False
14,2020-03-30,23,MG,,31,state,261,1.23295,30,1,1,0.0038,21168791,False,False
14,2020-03-30,17,MS,,50,state,44,1.58331,8,0,0,0.0,2778986,False,False
14,2020-03-30,11,MT,,51,state,18,0.51658,7,0,0,0.0,3484466,False,False
14,2020-03-30,13,PA,,15,state,26,0.30222,6,0,0,0.0,8602865,False,False
14,2020-03-30,19,PB,,25,state,17,0.42308,3,0,0,0.0,4018127,False,False
14,2020-03-30,19,PE,,26,state,77,0.80569,4,6,1,0.0779,9557071,False,False
14,2020-03-30,12,PI,,22,state,18,0.54992,7,4,3,0.2222,3273227,False,False
